company_id,ruc,razon_social,sector,region,empleados,segmento,fecha_alta,ejecutivo_comercial,nps,csat,facturacion_total,facturacion_promedio,facturacion_maxima,dias_mora_promedio,deuda_total,trafico_total_gb,trafico_promedio_gb,ancho_banda_promedio,pico_maximo_mbps,cantidad_servicios,monto_mensual_promedio,sla_promedio,cantidad_tickets,tiempo_resolucion_promedio,tickets_escalados,cantidad_eventos,duracion_promedio_eventos,churn,risk_score
4312,20453905798,Infraestructura Inca EIRL,Construcci�n,Trujillo,7911,Enterprise,2022-02-09,Ejecutivo_13,79,4.12,815938.34,33997.43083333333,59181.34,5.333333333333333,522804.89999999985,151909.97999999998,6329.5824999999995,253.18291666666673,872.8,1,16825.26,99.5,6,33.333333333333336,1,56,32.160714285714285,0,45.06
4346,20346508656,Salud Pac�fico SAC,Salud,Tacna,2884,Enterprise,2018-05-04,Ejecutivo_47,73,4.44,646803.2899999999,26950.13708333333,53412.91,4.541666666666667,560191.6299999999,172243.5,7176.8125,287.0725,989.63,5,10606.366,99.85,5,16.2,0,41,28.4390243902439,0,8.39
4350,20744108439,Farmac�utica Inca EIRL,Salud,Trujillo,6988,Enterprise,2018-02-28,Ejecutivo_1,55,3.76,523595.94000000006,21816.4975,55624.46,4.458333333333333,594085.4700000001,211971.74000000002,8832.155833333334,353.2866666666667,1217.89,3,10571.516666666668,99.93333333333334,18,28.77777777777778,1,43,28.348837209302324,0,35.54
4356,20278668689,Finanzas Per� SAC,Finanzas,Ica,4460,Mid-Market,2020-07-19,Ejecutivo_7,87,4.28,760645.61,31693.56708333333,58740.5,3.125,587904.9099999999,228833.35999999996,9534.723333333332,381.3883333333333,1314.77,5,12029.500000000002,99.92999999999999,16,17.9375,0,22,32.09090909090909,0,52.51
4372,20452784300,Telecom Sur EIRL,Telecomunicaciones,Trujillo,498,Enterprise,2020-11-15,Ejecutivo_23,77,3.66,797284.29,33220.17875,57705.69,4.875,534217.9900000001,96056.66999999998,4002.3612499999995,160.0941666666667,551.9,3,4470.2,99.8,9,27.22222222222222,1,51,31.725490196078432,0,9.98
4384,20522350799,Networks Per� EIRL,Telecomunicaciones,Ica,9343,SMB,2020-10-28,Ejecutivo_35,61,4.64,847568.3800000001,35315.349166666674,59789.2,5.208333333333333,648252.1,49546.95000000001,2064.4562500000006,82.5775,284.67,4,15171.310000000001,99.8125,8,32.0,0,49,33.244897959183675,0,42.92
4426,20995990234,Manufactura Inca EIRL,Manufactura,Trujillo,6498,Mid-Market,2017-12-21,Ejecutivo_27,2,2.38,665381.6699999999,27724.236249999998,59492.32,35.458333333333336,624965.1100000001,71028.14,2959.505833333333,118.38000000000001,519.21,5,11146.932000000003,99.82000000000001,70,128.82857142857142,47,81,254.7283950617284,1,90.1
4438,20164157337,Agro Pac�fico EIRL,Agroindustria,Trujillo,3998,Enterprise,2018-10-16,Ejecutivo_39,77,3.96,867942.2500000002,36164.26041666668,59552.13,5.0,814719.1799999999,51344.53,2139.3554166666668,85.57499999999999,295.0,2,20666.434999999998,99.9,23,23.652173913043477,1,31,33.70967741935484,0,27.69
4466,20355469033,Log�stica Andes EIRL,Transporte,Tacna,9964,SMB,2018-11-14,Ejecutivo_17,65,4.18,828264.63,34511.02625,58705.87,5.25,608165.9500000001,203648.72,8485.363333333333,339.4145833333334,1170.07,2,19257.32,99.7,24,24.291666666666668,1,35,29.82857142857143,0,10.3
4467,20105719732,Networks Norte SAC,Telecomunicaciones,Ica,7625,SMB,2019-02-26,Ejecutivo_18,95,4.02,795462.5900000002,33144.27458333334,58881.45,4.125,631034.5900000001,154711.83000000002,6446.326250000001,257.85291666666666,888.9,4,10480.612500000001,99.825,14,21.428571428571427,0,20,22.0,0,43.84
4474,20858431162,Comunicaciones Inca EIRL,Telecomunicaciones,Ica,6629,SMB,2020-10-16,Ejecutivo_25,65,4.47,699614.1199999999,29150.58833333333,59223.16,4.25,735606.9299999999,161614.44,6733.935,269.3574999999999,928.56,4,13047.404999999999,99.9375,23,25.73913043478261,2,32,28.03125,0,50.43
4523,20644668471,Producci�n Per� SAC,Manufactura,Tacna,8082,Enterprise,2020-05-14,Ejecutivo_24,64,4.04,692501.7299999999,28854.238749999993,58818.81,3.9166666666666665,486909.32000000007,175414.37,7308.932083333333,292.3570833333334,1007.85,1,12486.11,99.95,23,23.17391304347826,1,38,35.26315789473684,0,43.41
4547,20400376584,Salud Norte SAC,Salud,Piura,9385,SMB,2024-11-22,Ejecutivo_48,79,5.0,823998.2999999999,34333.2625,58305.64,4.916666666666667,540675.21,209415.51,8725.64625,349.02500000000003,1203.2,4,11536.595000000001,99.8125,20,29.0,0,39,29.025641025641026,0,2.92
4582,20022711318,Networks Andes SAC,Telecomunicaciones,Tacna,2963,SMB,2022-02-25,Ejecutivo_33,69,4.04,730315.9300000002,30429.830416666675,59297.29,3.8333333333333335,644255.28,119443.56,4976.815,199.0725,686.26,4,16872.2725,99.7125,12,24.916666666666668,1,25,23.68,0,12.89
4589,20465889987,Systems Andes EIRL,Tecnolog�a,Lima,865,Enterprise,2020-07-10,Ejecutivo_40,75,4.92,718501.25,29937.552083333332,53288.32,5.166666666666667,658681.8200000001,120521.80999999998,5021.742083333333,200.86999999999998,692.46,3,21095.49666666667,99.5,19,26.105263157894736,1,32,34.40625,0,41.11
4593,20523700877,Comercial Sur EIRL,Retail,Huancayo,522,Enterprise,2023-12-21,Ejecutivo_44,51,4.44,676266.9299999999,28177.788749999996,57848.93,5.25,513728.79,97860.05000000002,4077.502083333334,163.1,562.26,5,9944.15,99.83,6,29.333333333333332,0,25,25.68,0,18.13
4616,20137437847,Tech Capital SAC,Tecnolog�a,Ica,5667,SMB,2017-06-17,Ejecutivo_17,23,1.07,841776.5900000002,35074.02458333334,59557.02,30.666666666666668,594884.51,143481.40999999997,5978.392083333332,239.13583333333338,1048.84,1,14292.03,99.5,33,114.0,22,179,257.4301675977654,1,93.16
4623,20823708444,Salud Norte SAC,Salud,Ica,9311,SMB,2016-01-01,Ejecutivo_24,99,3.61,772505.5800000001,32187.732500000002,56811.26,3.7916666666666665,670263.97,249702.66999999998,10404.277916666666,416.17041666666677,1434.67,5,12862.988,99.94,7,24.285714285714285,0,34,29.441176470588236,0,6.4
4641,20772443764,Learning Per� SAC,Educaci�n,Ica,3659,Mid-Market,2022-04-10,Ejecutivo_42,71,4.69,859788.57,35824.52375,59466.42,5.125,632306.7499999999,152199.27000000002,6341.6362500000005,253.66499999999996,874.46,4,11293.244999999999,99.8125,18,26.0,1,24,30.583333333333332,0,55.99
4657,20870132156,Learning Inca SAC,Educaci�n,Tacna,1826,Enterprise,2018-07-01,Ejecutivo_8,81,3.62,766835.5,31951.479166666668,59062.37,5.125,658079.8400000002,188527.89,7855.328750000001,314.2129166666667,1083.19,1,11978.62,99.9,14,20.714285714285715,0,48,30.479166666666668,0,26.19
4664,20250191653,Market Andes EIRL,Retail,Huancayo,9339,SMB,2019-03-03,Ejecutivo_15,51,4.07,767432.7100000001,31976.36291666667,59739.94,3.875,711429.18,222931.07000000007,9288.794583333336,371.55125000000004,1280.85,1,19693.26,99.9,20,23.3,1,23,29.391304347826086,0,43.98
4668,20513271004,Campos Pac�fico EIRL,Agroindustria,Huancayo,908,SMB,2017-04-21,Ejecutivo_19,60,4.27,718155.6900000001,29923.15375,58611.24,4.5,587449.18,227113.11,9463.04625,378.5216666666667,1304.88,5,10247.626,99.76,23,22.0,0,56,25.660714285714285,0,26.1
4678,20821636297,Cargo Pac�fico EIRL,Transporte,Cusco,8591,Enterprise,2023-12-17,Ejecutivo_29,79,4.2,693793.8300000001,28908.076250000002,58916.84,4.375,653008.4099999999,245694.21000000002,10237.25875,409.49,1411.64,4,13447.255000000001,99.83749999999999,6,25.0,0,48,29.541666666666668,0,49.46
4690,20479130279,Log�stica Sur EIRL,Transporte,Huancayo,9466,SMB,2023-05-24,Ejecutivo_41,77,4.82,691294.4099999999,28803.933749999997,58346.23,4.041666666666667,794400.6100000001,78558.60999999997,3273.2754166666655,130.93166666666667,451.36,2,17693.93,99.7,18,25.944444444444443,1,56,35.875,0,32.54
4739,20224223716,Log�stica Per� SAC,Transporte,Trujillo,5441,Enterprise,2018-06-08,Ejecutivo_40,21,1.99,748783.88,31199.328333333335,59010.79,18.875,548990.46,37009.560000000005,1542.0650000000003,61.68208333333334,270.54,1,22244.0,99.5,68,123.27941176470588,47,85,236.68235294117648,1,99.79
4743,20520495668,Distribuidora Per� SAC,Retail,Tacna,5346,Mid-Market,2017-08-13,Ejecutivo_44,35,1.93,897583.0800000001,37399.295000000006,59328.13,36.708333333333336,582830.17,163327.25999999998,6805.302499999999,272.21208333333334,1193.91,4,14086.6025,99.7,55,145.4909090909091,42,160,239.875,1,70.16
4783,20563432510,Distribuidora Norte SAC,Retail,Trujillo,2554,Mid-Market,2017-04-29,Ejecutivo_34,51,4.95,754938.14,31455.755833333333,59509.53,4.0,570397.96,101418.86999999998,4225.786249999999,169.0320833333333,582.7,2,10780.845,99.7,14,19.285714285714285,1,37,28.864864864864863,0,31.76
4793,20941479044,Express Norte EIRL,Transporte,Cusco,8112,Enterprise,2019-01-04,Ejecutivo_44,39,2.35,788208.17,32842.00708333334,56264.49,32.916666666666664,674552.61,42519.53,1771.6470833333333,70.86583333333333,310.82,2,19244.59,99.92500000000001,37,143.86486486486487,29,124,244.34677419354838,1,78.67
4801,20214554472,Farmac�utica Capital EIRL,Salud,Chiclayo,7409,SMB,2016-06-16,Ejecutivo_2,68,4.62,783465.9199999999,32644.41333333333,59773.7,4.416666666666667,645326.3899999999,136676.08,5694.836666666666,227.79333333333332,785.27,4,19905.9625,99.725,20,21.9,2,31,29.225806451612904,0,17.07
4808,20796248099,Educativa Andes SAC,Educaci�n,Piura,2967,Mid-Market,2020-07-16,Ejecutivo_9,5,3.0,743536.9300000002,30980.705416666675,57651.92,32.958333333333336,696602.39,82058.36,3419.0983333333334,136.76375,599.84,1,19481.79,99.5,44,131.1818181818182,30,112,260.49107142857144,1,72.73
4833,20994206137,Networks Inca EIRL,Telecomunicaciones,Arequipa,3833,SMB,2022-06-19,Ejecutivo_34,80,3.56,716995.5799999998,29874.815833333327,56133.67,4.916666666666667,634929.3599999999,109883.88,4578.495,183.14000000000001,631.34,5,10694.172,99.59,9,26.333333333333332,0,43,30.0,0,15.66
4884,20417105673,Software Capital EIRL,Tecnolog�a,Trujillo,622,Enterprise,2021-02-23,Ejecutivo_35,91,4.15,633863.83,26410.992916666666,54142.97,4.291666666666667,592606.7200000001,27524.690000000006,1146.8620833333337,45.874166666666675,158.14,4,11623.4075,99.83749999999999,20,24.55,3,40,31.85,0,22.6
4897,20381498714,Cloud Pac�fico SAC,Tecnolog�a,Cajamarca,3683,Enterprise,2018-07-25,Ejecutivo_48,6,2.76,894944.29,37289.34541666667,58004.21,37.166666666666664,689646.84,89830.04,3742.918333333333,149.71666666666667,656.65,5,15353.318,99.94,69,140.768115942029,51,153,243.58823529411765,1,72.14
4922,20868983225,Distribuidora Andes EIRL,Retail,Cusco,2141,Mid-Market,2019-03-02,Ejecutivo_23,61,4.24,707023.04,29459.293333333335,59943.39,4.166666666666667,704124.3399999999,192789.37,8032.890416666666,321.3158333333334,1107.67,5,11442.104000000001,99.75,14,23.928571428571427,0,20,28.9,0,34.37
4926,20845350021,Farmac�utica Sur SAC,Salud,Trujillo,4071,SMB,2019-03-06,Ejecutivo_27,71,4.11,624274.46,26011.435833333333,58743.83,4.375,493213.63000000006,50643.11999999999,2110.1299999999997,84.40499999999999,290.97,3,11601.273333333333,99.78333333333335,5,20.8,0,20,31.0,0,41.91
4957,20157423683,Learning Sur EIRL,Educaci�n,Piura,5497,SMB,2020-09-22,Ejecutivo_8,38,1.94,673330.3299999998,28055.43041666666,58329.89,23.583333333333332,599611.42,28150.259999999995,1172.9274999999998,46.9175,205.78,5,9897.458,99.83,52,128.09615384615384,33,150,247.06,1,74.1
25,20183842513,Constructora Inca SAC,Construcci�n,Piura,624,Mid-Market,2016-07-12,Ejecutivo_26,99,4.88,727473.8,30311.408333333336,59823.52,4.625,539060.8600000001,233875.81999999998,9744.825833333332,389.7933333333333,1343.74,5,8292.682,99.92,6,22.666666666666668,1,45,28.91111111111111,0,31.12
55,20783777014,Ingenier�a Sur EIRL,Construcci�n,Tacna,7874,SMB,2023-11-19,Ejecutivo_6,50,4.21,689642.35,28735.097916666666,59778.03,4.25,581923.85,188109.72000000003,7837.905000000002,313.5158333333333,1080.79,2,10663.395,99.725,14,19.714285714285715,0,57,31.31578947368421,0,18.05
57,20313518233,Manufactura Pac�fico EIRL,Manufactura,Lima,9594,SMB,2025-01-16,Ejecutivo_8,56,4.88,700766.9199999999,29198.621666666662,59838.55,5.083333333333333,581973.37,104044.62,4335.1925,173.40750000000003,597.79,1,21882.0,99.5,14,24.285714285714285,1,42,31.595238095238095,0,25.36
65,20102499471,Cargo Capital SAC,Transporte,Chiclayo,7241,Enterprise,2020-11-21,Ejecutivo_16,31,2.34,772536.9,32189.037500000002,58964.66,32.625,494097.04999999993,72493.48,3020.5616666666665,120.82333333333334,529.92,1,17161.31,99.9,32,128.71875,22,141,276.1418439716312,1,75.52
81,20175946474,Manufactura Sur SAC,Manufactura,Huancayo,5886,Mid-Market,2019-10-21,Ejecutivo_32,59,3.91,709023.4099999999,29542.64208333333,56831.97,4.958333333333333,580785.0700000001,145086.38999999998,6045.26625,241.81083333333333,833.6,5,14871.457999999999,99.85999999999999,19,26.63157894736842,0,29,35.310344827586206,0,47.59
83,20974395339,Campos Capital SAC,Agroindustria,Ica,4842,Mid-Market,2024-05-27,Ejecutivo_34,99,3.63,733114.0399999999,30546.41833333333,58526.9,5.041666666666667,723044.7499999999,201562.91999999998,8398.455,335.9379166666667,1158.08,4,10613.885,99.5,20,24.8,2,56,28.107142857142858,0,52.77
101,20585149368,Express Andes SAC,Transporte,Cusco,6252,Enterprise,2021-09-01,Ejecutivo_2,89,3.95,850749.64,35447.901666666665,59638.4,4.416666666666667,567834.8500000001,61396.86,2558.2025,102.32791666666667,352.76,3,6524.81,99.78333333333335,9,27.77777777777778,0,54,28.88888888888889,0,31.49
105,20381561497,Agroindustrial Inca EIRL,Agroindustria,Huancayo,9725,Enterprise,2017-05-03,Ejecutivo_6,60,4.43,765200.5300000001,31883.355416666673,56816.31,5.541666666666667,615216.08,97161.21,4048.3837500000004,161.93541666666667,558.24,5,13599.678,99.75999999999999,11,20.272727272727273,0,41,27.048780487804876,0,36.14
115,20978207151,Campos Andes EIRL,Agroindustria,Cusco,8778,SMB,2020-08-10,Ejecutivo_16,90,4.0,822904.39,34287.682916666665,59380.6,4.958333333333333,644923.81,128711.81999999999,5362.992499999999,214.51999999999998,739.52,1,17329.94,99.95,23,22.434782608695652,2,27,28.40740740740741,0,48.95
132,20043030548,Transportes Sur EIRL,Transporte,Trujillo,5643,Mid-Market,2017-03-07,Ejecutivo_33,62,4.68,690482.3700000001,28770.098750000005,58742.33,4.708333333333333,554532.8500000001,65448.35999999999,2727.015,109.08041666666664,376.03,5,9687.094000000001,99.66,17,24.11764705882353,0,32,25.78125,0,56.11
135,20845115447,Networks Capital SAC,Telecomunicaciones,Ica,4499,SMB,2017-07-06,Ejecutivo_36,38,1.77,688476.5899999999,28686.52458333333,54199.76,25.541666666666668,605035.5899999999,151245.10000000003,6301.879166666668,252.07500000000002,1105.59,5,15772.348000000002,99.66,44,141.88636363636363,40,178,256.60674157303373,1,74.61
148,20736471027,Academia Sur EIRL,Educaci�n,Ica,7624,SMB,2024-07-20,Ejecutivo_49,60,4.87,662078.25,27586.59375,56920.99,4.125,540383.51,187675.24000000002,7819.801666666667,312.7920833333334,1078.29,4,14221.94,99.825,19,28.157894736842106,0,58,25.913793103448278,0,39.72
172,20453017426,Market Pac�fico SAC,Retail,Cusco,1640,SMB,2016-08-27,Ejecutivo_23,81,4.77,573903.6000000001,23912.650000000005,58469.92,5.125,682246.1,149825.52,6242.73,249.70874999999998,860.82,3,17975.42,99.90000000000002,14,19.785714285714285,1,36,31.305555555555557,0,32.18
177,20039106518,Comercial Inca EIRL,Retail,Tacna,2007,Enterprise,2023-08-16,Ejecutivo_28,96,3.55,771653.44,32152.226666666666,55810.37,4.166666666666667,636085.5800000001,56326.16,2346.9233333333336,93.87708333333335,323.62,2,13735.99,99.725,15,25.066666666666666,1,52,31.807692307692307,0,43.35
182,20673830284,Digital Sur SAC,Tecnolog�a,Chiclayo,6045,SMB,2021-03-17,Ejecutivo_33,85,4.94,693121.4099999999,28880.058749999997,59816.7,4.625,673499.6400000002,124183.11,5174.29625,206.97125000000003,713.5,5,9312.016,99.84,23,27.73913043478261,1,53,33.37735849056604,0,6.02
194,20700886008,Manufactura Per� EIRL,Manufactura,Huancayo,5491,Enterprise,2019-01-19,Ejecutivo_45,85,4.43,584640.0700000001,24360.002916666668,57028.04,3.875,491622.08,234372.75999999998,9765.531666666666,390.6216666666667,1346.59,1,19858.59,99.95,17,23.058823529411764,1,22,29.636363636363637,0,15.23
204,20015819956,Learning Inca SAC,Educaci�n,Cajamarca,3108,Enterprise,2024-08-14,Ejecutivo_5,3,2.75,680356.79,28348.199583333335,58646.14,27.791666666666668,532912.02,41661.27999999999,1735.8866666666663,69.43541666666668,304.54,3,2942.103333333333,99.93333333333334,75,137.04,56,111,233.67567567567568,1,78.17
228,20449481260,Campos Andes EIRL,Agroindustria,Chiclayo,2191,SMB,2020-02-05,Ejecutivo_29,77,4.91,701182.98,29215.9575,56717.82,4.708333333333333,598458.75,110304.96,4596.04,183.8416666666667,633.76,4,14704.1425,99.8125,18,21.22222222222222,0,29,34.793103448275865,0,34.82
232,20017012770,Manufactura Sur SAC,Manufactura,Cajamarca,8154,Mid-Market,2025-03-01,Ejecutivo_33,77,4.38,818207.1399999999,34091.964166666665,59695.24,4.541666666666667,537369.3200000001,115353.85,4806.410416666667,192.2566666666667,662.77,4,8646.26,99.825,8,31.125,1,27,34.44444444444444,0,53.89
234,20103712938,Retail Inca SAC,Retail,Tacna,3026,SMB,2016-03-14,Ejecutivo_35,87,4.44,752349.05,31347.877083333336,59791.61,4.791666666666667,557755.75,192994.61,8041.442083333332,321.65749999999997,1108.85,4,19420.2725,99.725,13,27.53846153846154,0,47,31.829787234042552,0,17.73
312,20556110022,Transportes Capital EIRL,Transporte,Cusco,8986,Mid-Market,2020-03-24,Ejecutivo_13,62,4.95,598054.6200000002,24918.94250000001,59942.32,4.166666666666667,444893.4500000001,31103.87,1295.9945833333334,51.839999999999996,178.71,1,20249.36,99.9,12,19.833333333333332,1,37,28.27027027027027,0,15.14
319,20177971775,Comunicaciones Capital SAC,Telecomunicaciones,Tacna,1626,Enterprise,2022-05-22,Ejecutivo_20,89,4.55,733725.63,30571.90125,55561.88,5.0,518214.45000000007,248663.91000000003,10360.996250000002,414.43958333333336,1428.7,3,13310.72,99.8,14,20.071428571428573,2,41,32.829268292682926,0,38.98
320,20166088019,Producci�n Sur SAC,Manufactura,Cusco,8289,SMB,2023-05-19,Ejecutivo_21,95,4.47,767584.52,31982.688333333335,59283.78,5.375,652459.9400000001,124797.34,5199.889166666667,207.99541666666667,717.03,1,14007.97,99.5,23,26.91304347826087,1,48,26.666666666666668,0,39.44
332,20598933472,Agroindustrial Capital SAC,Agroindustria,Trujillo,2509,Enterprise,2023-09-10,Ejecutivo_33,25,2.67,582130.92,24255.455,56948.32,48.916666666666664,727280.3400000001,111239.73000000001,4634.98875,185.39916666666667,813.16,3,15123.996666666668,99.93333333333334,30,137.13333333333333,25,88,255.3068181818182,1,93.62
387,20034717545,Telecom Sur SAC,Telecomunicaciones,Chiclayo,5477,Enterprise,2018-04-04,Ejecutivo_38,91,4.83,692809.6399999999,28867.06833333333,57575.34,4.5,575678.7999999999,69439.87000000002,2893.3279166666675,115.73291666666665,398.97,4,13345.1075,99.825,5,30.0,0,46,33.130434782608695,0,38.86
390,20699611253,Log�stica Sur EIRL,Transporte,Lima,4519,Enterprise,2016-07-14,Ejecutivo_41,82,4.37,702556.9499999998,29273.206249999992,57286.83,4.583333333333333,675729.07,37828.57,1576.1904166666666,63.04708333333331,217.34,1,3385.72,99.9,5,24.8,0,42,26.547619047619047,0,2.0
425,20622517908,Ingenier�a Inca EIRL,Construcci�n,Cusco,2627,Enterprise,2021-08-07,Ejecutivo_26,52,4.63,753392.7200000001,31391.36333333334,57975.36,3.7083333333333335,510239.55000000005,135906.02000000002,5662.750833333334,226.51,780.85,5,19506.76,99.82000000000001,7,21.571428571428573,0,29,28.448275862068964,0,35.37
432,20070164510,Retail Capital EIRL,Retail,Piura,5506,Mid-Market,2019-04-12,Ejecutivo_33,59,4.73,716154.8999999999,29839.787499999995,59901.55,4.375,587813.7599999999,195571.4,8148.808333333333,325.95166666666665,1123.66,4,15996.162499999999,99.8125,18,23.22222222222222,0,45,30.933333333333334,0,7.75
435,20460843256,Academia Capital SAC,Educaci�n,Tacna,8063,Enterprise,2021-02-14,Ejecutivo_36,98,4.09,810392.3999999999,33766.35,59209.16,5.041666666666667,644072.49,191497.7,7979.070833333334,319.16249999999997,1100.25,3,8846.193333333335,99.91666666666667,22,23.636363636363637,1,55,31.181818181818183,0,5.92
457,20729343010,Agroindustrial Norte EIRL,Agroindustria,Tacna,589,Mid-Market,2022-04-19,Ejecutivo_8,96,3.64,717684.4699999999,29903.519583333327,54645.51,4.625,572168.73,197740.14000000004,8239.172500000002,329.5670833333333,1136.12,4,11568.02,99.825,10,14.7,0,44,30.886363636363637,0,32.56
458,20605583034,Ingenier�a Capital EIRL,Construcci�n,Lima,1515,SMB,2022-10-09,Ejecutivo_9,53,4.37,802811.5200000003,33450.48000000001,59421.04,4.208333333333333,525970.09,162569.34000000003,6773.722500000001,270.94500000000005,934.04,5,10194.460000000001,99.84,11,31.636363636363637,0,45,33.17777777777778,0,21.25
479,20494651909,Industrial Andes EIRL,Manufactura,Cajamarca,6508,Mid-Market,2016-05-23,Ejecutivo_30,76,3.87,908811.71,37867.15458333333,58880.12,4.916666666666667,623983.17,146939.4,6122.474999999999,244.8991666666667,844.24,3,5529.946666666667,99.78333333333335,16,26.1875,1,20,27.9,0,59.92
488,20940792904,Transportes Sur EIRL,Transporte,Ica,845,Mid-Market,2016-10-15,Ejecutivo_39,83,3.98,837929.92,34913.746666666666,58993.24,3.5833333333333335,625853.03,48255.45,2010.64375,80.42583333333334,277.25,5,7169.044,99.58,12,23.5,0,52,27.384615384615383,0,30.47
510,20511426258,Salud Norte SAC,Salud,Cajamarca,3373,Mid-Market,2020-10-30,Ejecutivo_11,57,4.05,754071.9100000001,31419.66291666667,49891.88,4.625,611200.53,177468.83000000002,7394.534583333334,295.7816666666667,1019.65,1,21746.98,99.5,10,20.0,1,36,32.30555555555556,0,23.6
531,20827567043,Salud Pac�fico EIRL,Salud,Piura,4750,SMB,2022-01-03,Ejecutivo_32,80,4.82,703218.3900000001,29300.766250000004,56035.31,4.333333333333333,683350.0599999999,106949.99,4456.249583333333,178.25,614.48,4,11083.602499999999,99.925,23,23.869565217391305,1,38,27.07894736842105,0,18.66
533,20243754025,Retail Capital EIRL,Retail,Tacna,1076,Mid-Market,2021-04-10,Ejecutivo_34,53,4.97,876708.8500000001,36529.53541666667,59989.8,5.125,587271.14,153469.31999999998,6394.554999999999,255.78291666666667,881.76,1,8667.83,99.9,8,18.25,0,53,33.716981132075475,0,20.37
537,20749297517,Learning Pac�fico EIRL,Educaci�n,Piura,8943,Enterprise,2020-08-01,Ejecutivo_38,50,4.76,657163.61,27381.81708333333,59616.87,6.208333333333333,511220.57999999996,117709.56000000001,4904.5650000000005,196.18291666666667,676.3,5,13269.219999999998,99.66999999999999,11,20.90909090909091,1,29,29.620689655172413,0,37.23
553,20107603108,Infraestructura Sur SAC,Construcci�n,Tacna,9014,Mid-Market,2021-12-23,Ejecutivo_4,53,3.55,711128.71,29630.362916666665,59633.38,5.0,615153.3099999999,94748.34,3947.8475,157.91375,544.38,4,13982.4525,99.725,18,25.944444444444443,1,47,34.361702127659576,0,49.88
566,20675677002,Tech Inca SAC,Tecnolog�a,Chiclayo,2088,Enterprise,2016-11-29,Ejecutivo_17,73,4.97,787348.69,32806.19541666666,59293.76,4.791666666666667,578513.0500000002,62689.680000000015,2612.0700000000006,104.48250000000002,360.18,3,18417.886666666665,99.93333333333334,6,26.166666666666668,0,39,33.0,0,9.13
571,20085076986,Comercial Pac�fico SAC,Retail,Piura,5621,SMB,2024-04-15,Ejecutivo_22,93,4.28,653697.0399999999,27237.376666666663,58992.38,4.333333333333333,694552.45,162930.26,6788.760833333334,271.55041666666665,936.12,2,6846.33,99.7,6,28.0,1,25,29.2,0,49.6
591,20173420696,Tech Norte SAC,Tecnolog�a,Huancayo,8323,Enterprise,2025-07-23,Ejecutivo_42,58,4.31,781571.6299999999,32565.484583333327,59847.08,3.875,703134.0799999998,257215.74999999997,10717.322916666666,428.6929166666667,1477.84,2,9803.48,99.5,9,21.22222222222222,0,40,31.75,0,48.98
593,20476263934,Medical Capital EIRL,Salud,Chiclayo,1867,Enterprise,2018-05-27,Ejecutivo_44,58,4.85,707661.51,29485.89625,55872.94,4.458333333333333,648373.0700000001,73041.84,3043.41,121.73625,419.66,2,6638.7300000000005,99.5,16,25.0,1,23,36.08695652173913,0,50.26
614,20027769749,Tech Inca SAC,Tecnolog�a,Trujillo,9107,SMB,2022-02-02,Ejecutivo_15,30,2.36,586134.89,24422.287083333333,59403.67,29.875,670415.1600000001,160565.01999999996,6690.209166666665,267.6070833333334,1173.72,3,19636.02666666667,99.64999999999999,31,123.64516129032258,19,149,248.3758389261745,1,88.42
617,20777079334,Tech Andes SAC,Tecnolog�a,Cajamarca,3718,SMB,2018-02-05,Ejecutivo_18,81,4.81,675193.0399999999,28133.04333333333,56715.27,5.375,690111.4899999999,75974.41,3165.6004166666667,126.62374999999999,436.51,1,18290.52,99.95,13,15.23076923076923,0,49,30.040816326530614,0,20.59
629,20326667850,Medical Capital EIRL,Salud,Huancayo,2179,SMB,2017-03-09,Ejecutivo_30,78,4.51,770580.99,32107.54125,56831.5,4.166666666666667,603705.7899999999,80877.05000000002,3369.877083333334,134.795,464.68,2,16089.57,99.92500000000001,18,20.72222222222222,0,26,26.423076923076923,0,21.46
641,20082154544,Obras Norte EIRL,Construcci�n,Chiclayo,7142,Enterprise,2025-01-04,Ejecutivo_42,87,4.59,729302.75,30387.614583333332,59501.49,5.25,458159.2,53673.1,2236.3791666666666,89.45499999999998,308.38,3,16447.933333333334,99.78333333333335,12,15.5,2,42,33.0,0,7.76
658,20687681180,Tech Sur SAC,Tecnolog�a,Piura,4286,SMB,2017-02-13,Ejecutivo_9,61,4.01,816558.3599999999,34023.26499999999,58520.96,3.4166666666666665,649651.5200000001,54663.770000000004,2277.6570833333335,91.10624999999999,314.07,1,3879.57,99.95,11,22.454545454545453,0,58,26.120689655172413,0,22.95
660,20045319433,Farmac�utica Per� SAC,Salud,Piura,2379,SMB,2024-07-20,Ejecutivo_11,62,4.13,788896.9,32870.70416666667,58951.21,5.0,599247.2,102446.63999999998,4268.61,170.74416666666664,588.61,5,9328.022,99.92999999999999,23,19.82608695652174,1,49,27.428571428571427,0,10.34
679,20583230241,Cl�nica Sur SAC,Salud,Ica,8022,Enterprise,2017-12-03,Ejecutivo_30,77,4.99,687794.63,28658.109583333335,54262.74,4.458333333333333,623474.1099999999,115808.94999999998,4825.372916666666,193.015,665.38,3,16812.196666666667,99.64999999999999,24,29.125,0,53,23.77358490566038,0,36.46
